companyId,exchangeCode,symbol,lastClosePrice
10918318,KOSDAQ,A039830,9880.0
10930147,SZSE,300211,11.48
10930174,KLSE,ARTRONIQ,0.815
10930183,NSEI,NAUKRI,4993.65
10930189,NZSE,PEB,1.08
10930197,ASX,NCK,11.1
10930206,ASX,BKT,0.18
10930285,SEHK,2327,0.63
10931261,KOSDAQ,A036630,724.0
10932057,WSE,ATS,0.198
10945469,KLSE,GIIB,0.34
10945567,NasdaqCM,XPEL,56.59
10947844,KOSDAQ,A011040,9960.0
10947975,TSE,2722,837.0
10948099,ENXTPA,ORAP,9.06
10958243,SEHK,8037,1.75
10958252,SEHK,1708,4.5
10959548,NasdaqCM,CRDF,11.3
10960141,TSE,9318,24.0
10961448,SZSE,000421,5.33
10969688,NYSE,PBH,41.56
10975476,TSEC,2105,43.6
10978319,AMEX,GLV,11.29
10978471,NYSE,JRO,9.19
10999155,KLSE,ADVENTA,1.21
10999164,TSX,IBG,9.31
10999247,AIM,RST,3.41
11016235,ASX,KAR,1.145
11016326,ASX,BML,0.44
11016363,SEHK,733,2.42
11041860,NYSE,DLR,137.6
11042136,SEHK,700,713.5
11044719,NasdaqCM,VCNX,5.11
11063965,ASX,NST,10.67
11063972,ASX,MVP,6.04
11064319,SET,GLOCON,0.93
11064781,BSE,506820,3560.65
11071100,SEHK,8053,0.75
11113353,ENXTBR,INTO,21.4
11113368,ASX,IMU,0.1
11114040,TASE,RATI.L,1.408
11115108,SZSE,000970,10.43
11128769,SZSE,002708,6.15
11129226,AMEX,XTNT,2.08
11129585,NasdaqGS,HQY,79.07
11130301,SEHK,1359,1.54
11130977,NasdaqGS,BCML,15.56
11132586,KLSE,YBS,0.38
11147057,SHSE,600416,19.41
11147097,SHSE,600477,4.07
11147115,SHSE,600596,12.8
11147129,BSE,532843,159.35
11147130,SHSE,600888,6.52
11147177,SHSE,600237,5.38
11147193,SHSE,600359,8.29
11148699,SET,CWT,3.46
11149230,KLSE,KTG,0.225
11149692,SET,SMPC,10.6
11149841,KLSE,SERNKOU,2.0
11149950,TSEC,1210,50.0
11152425,KLSE,SWSCAP,0.725
11153446,KOSE,A035150,6590.0
11166632,OTCPK,HAON,0.0008
11168502,SZSE,000635,8.64
11168506,SZSE,000150,2.42
11168719,TSE,8871,1719.0
11168741,TASE,FBRT,82.53
11168761,SHSE,600280,2.81
11168774,SZSE,000627,4.08
11168810,SZSE,000727,2.69
11169102,KOSE,A078930,41000.0
11186736,TSE,3753,650.0
11187020,KLSE,ANCOMLB,0.405
11187043,SZSE,000065,6.86
11190048,SET,CRC,31.5
11211196,BIT,CEM,8.24
11211238,SZSE,002004,5.2
11211277,SHSE,600463,6.0
11211289,SZSE,002001,44.03
11211318,SHSE,600593,20.72
11211319,SZSE,000590,7.66
11211322,SZSE,002025,52.19
11211326,SHSE,600692,6.4
11211335,SHSE,600521,27.96
11215693,NYSE,EOI,16.75
11216644,SHSE,600415,5.45
11216705,KWSE,BPCC,0.732
11216779,SHSE,600756,13.47
11216811,SHSE,600834,8.63
11216869,ASX,BKI,1.47
11228282,KOSDAQ,A074430,2630.0
11233175,TSE,5933,974.0
11234995,ASX,CMW,0.81
11235445,ASX,SYA,0.035
11236262,SET,EP,5.7
11236635,SET,CGD,0.55
11271779,SZSE,000622,3.68
11271796,SZSE,000531,8.45
11271818,IBSE,USAK,2.57
11271850,SHSE,600571,7.3
11271856,IBSE,CRDFA,5.85
11271864,IBSE,DZGYO,6.25
11271950,KOSE,A035250,24600.0
11272857,TSE,1716,1307.0
11283771,TSE,6668,1439.0
11296236,TSX,CLIQ,7.57
11311547,CASE,CERA,3.96
11311593,NYSE,MTL,1.94
11311837,SZSE,000687,1.7
11312272,NZSE,FRE,10.63
11312490,SHSE,600231,2.46
11313423,SHSE,600512,2.71
11313600,SHSE,600478,4.0
11313656,SZSE,000046,3.03
11313667,SHSE,600460,27.83
11313676,SHSE,600470,4.33
11315992,BSE,532627,2.72
11322977,KOSDAQ,A048470,5360.0
11323462,LSE,DRX,3.766
11323759,KOSE,A008260,3545.0
11324275,IBSE,AVGYO,3.787089
11327001,ENXTPA,ALTUV,6.28
11328828,NYSE,BXMX,12.95
11340226,IBSE,INVEO,170.0
11340288,SZSE,000799,155.68
11340328,SZSE,000788,6.07
11340485,SZSE,000812,3.9
11341529,SHSE,600880,4.11
11341781,SHSE,600960,3.6
11341798,SHSE,600763,348.7
11341846,SHSE,600169,2.33
11342040,SZSE,002028,24.25
11342807,OM,ITAB B,14.86
11354100,KOSDAQ,A002290,4870.0
11354118,KOSDAQ,A021880,425.0
11354457,SHSE,600816,2.18
11354554,SET,HFT,4.96
11354666,SZSE,000049,70.66
11354677,TSE,2412,2931.0
11355019,NasdaqCM,CODA,8.27
11355381,ASX,TPG,6.92
11355597,TSE,7839,4260.0
11357478,ASX,MLX,0.235
11364203,TSE,8698,974.0
11365427,TSE,9413,2482.0
11365703,KOSE,A025750,2070.0
11367507,IBSE,TTRAK,226.0
11367508,IBSE,KARSN,5.58
11367509,SZSE,000404,4.27
11367520,SZSE,000551,7.96
11367521,SZSE,000159,5.58
11367534,SHSE,600376,5.76
11367549,SHSE,600379,7.57
11367555,SHSE,600647,10.12
11367560,SHSE,600283,10.6
11367675,TSE,2413,8800.0
11367676,SHSE,600976,25.8
11367700,SET,ECL,1.32
11367856,SZSE,002016,6.15
11368677,MISX,IRAO,5.151
11369172,SZSE,000829,6.07
11369179,SZSE,000587,1.25
11369192,SZSE,000616,2.39
11369775,SZSE,000971,2.81
11369776,TSEC,2032,14.15
11369792,SZSE,000967,8.58
11369799,SZSE,002026,9.14
11369860,SZSE,002020,11.04
11369874,IBSE,DOAS,39.08
11369888,SZSE,000955,6.68
11370596,NasdaqGS,CORE,31.53
11371299,NSEI,METROPOLIS,1972.9
11381620,SHSE,600579,4.63
11381624,SHSE,600520,6.85
11381710,TSEC,3005,51.0
11381712,SHSE,600235,5.38
11381731,SHSE,600533,3.06
11381732,SHSE,600986,4.12
11381746,SHSE,600562,14.71
11381751,SHSE,600173,4.45
11381811,SHSE,600055,13.52
11381883,SZSE,000572,2.97
11382329,SHSE,600149,4.41
11382658,NasdaqGS,ICPT,29.86
11418770,SHSE,600505,5.97
11418931,SZSE,000716,3.14
11419346,SZSE,000795,5.59
11419352,SHSE,600867,12.41
11419364,SHSE,600962,7.15
11419524,SZSE,000721,4.16
11419648,SHSE,600575,2.1
11420752,KOSE,A000220,12950.0
11420905,KOSE,A069730,5180.0
11420997,NasdaqGS,SPWR,33.53
11421143,SHSE,600238,8.0
11421218,TSEC,3010,79.8
11421244,IBSE,GSDHO,2.62
11421265,SHSE,600275,2.53
11421425,SHSE,600767,2.96
11421821,SEHK,628,1.12
11436283,OM,TETY,63.85
11436324,BSE,540719,848.85
11437733,SHSE,600456,46.99
11439473,NasdaqCM,TYHT,4.24
11441002,SGX,E27,0.138
11458931,TSEC,6202,88.0
11458978,TSEC,2548,87.7
11458983,TSEC,6164,12.05
11459007,SZSE,000996,9.71
11459062,TSEC,3030,58.7
11459250,SHSE,600753,18.72
11459253,SZSE,000821,7.47
11459375,TSEC,9907,11.1
11461617,NasdaqGS,PACB,37.44
11461636,TSEC,3025,30.0
11461642,SZSE,002030,32.75
11461677,DSM,AKHI,2.59
11461683,TSEC,3032,47.0
11464323,NasdaqGS,FIVE,190.29
11478027,TSEC,2302,22.2
11478338,SHSE,600293,2.37
11478358,TSEC,2841,7.04
11478378,TSE,8963,41700.0
11478458,SHSE,600676,4.42
11478461,ATSE,ELLAKTOR,1.416
11478936,TSEC,1467,18.6
11479370,SHSE,600387,5.92
11479967,TSEC,6243,17.55
11481516,TSEC,2820,14.85
11481680,SHSE,600197,20.89
11481707,SHSE,600241,2.85
11481742,SHSE,600242,2.37
11481768,KOSDAQ,A007330,8630.0
11481798,TSEC,1219,19.7
11499868,SHSE,600759,2.16
11500010,TSEC,2106,34.7
11500443,TSEC,3050,19.1
11500474,TSEC,6115,43.6
11500479,TSEC,1609,20.1
11500483,SZSE,000563,3.39
11500486,SHSE,600292,6.79
11500493,SHSE,600576,3.68
11500526,TSEC,1321,34.1
11500558,TSEC,1215,73.0
11500578,TSEC,6191,26.55
11500624,SHSE,600093,8.08
11515145,KLSE,TOYOVEN,2.62
11515380,BVC,PFDAVVNDA,32170.0
11515515,KLSE,CHGP,0.925
11518512,CPSE,BIOPOR,6.4
11540855,TASE,RVL,8.239
11605659,NasdaqGM,SOHO,3.69
11609342,SWX,SANN,3.315
11609552,TSEC,3583,64.9
11610196,JASDAQ,6734,1861.0
11610915,KLSE,EFORCE,0.46
11668291,SET,SEAFCO,4.44
11670288,ASX,MML,0.77
11672428,SEHK,777,20.05
11685629,SET,VIH,7.85
11685662,NSEI,SUZLON,5.0
11686323,NasdaqGS,ZIOP,4.82
11688471,TSE,3751,1246.0
11689913,Catalist,5EV,0.083
11712774,ASX,IXR,0.051
11741383,OTCPK,RLTR,0.29
11742287,NYSE,FAM,10.24
11751301,SET,WORK,16.4
11755994,SZSE,000912,4.44
11777422,SET,BCH,14.2
11779230,BIT,BGN,29.12
11782053,LSE,GKP,1.73
11791615,CASE,ACGC,3.26
11792902,TSX,DND,43.09
11824143,MISX,RNFT,211.6
11827892,SET,PRINC,4.0
11827993,KOSDAQ,A030960,15050.0
11851474,OM,MCAP,196.8
11863396,KOSDAQ,A060720,19750.0
11867331,SET,SAT,17.5
11884260,ASX,MMS,12.69
11888172,NYSE,MTDR,20.26
11901870,TSX,FFN,6.49
11917160,SHSE,600622,3.26
11917163,SHSE,600605,12.02
11918267,JASDAQ,3386,1207.0
11920370,NSEI,MCX,1489.9
11920456,HLSE,TOKMAN,17.36
11920724,LSE,IEM,4.73
11943963,TSE,3333,1514.0
11949095,KOSDAQ,A065770,2720.0
11949136,KOSDAQ,A041520,12200.0
11969433,ENXTPA,AKE,89.94
11970930,NYSE,SWCH,17.84
12002955,KOSDAQ,A036640,6550.0
12003593,SET,AQUA,0.47
12004515,OM,IVSO,207.0
12004932,CASE,KABO,1.529
12005713,XTRA,LXS,61.98
12006647,ASX,EXR,0.205
12008330,SZSE,300333,7.46
12009455,SZSE,200986,5.7
12033595,KOSE,A033250,1680.0
12038215,LSE,NVTK,179.0
12056751,NasdaqCM,GOVX,5.51
12073933,TSE,3341,1595.0
12074458,OB,AKER,707.5
12075300,SHSE,601788,15.91
12090311,NYSE,FMO,8.67
12092071,BME,GSJ,4.94
12092092,TSE,2418,354.0
12092098,KLSE,JAKS,0.755
12092259,SET,B,0.46
12104159,NYSE,NM,7.23
12104703,NYSE,PHD,11.32
12167727,KOSDAQ,A091700,11950.0
12168226,SZSE,002405,17.4
12169117,KOSDAQ,A045390,5530.0
12188205,SHSE,601766,6.93
12189326,KOSE,A031440,68700.0
12191105,NasdaqCM,ORMP,9.38
12192131,KLSE,GRANFLO,0.32
12244417,ASX,DXS,8.53
12247087,NYSE,BGR,8.42
12247445,KOSDAQ,A068790,9050.0
12315861,AIM,RWS,6.3
12344385,TSX,ATE,5.8
12344550,NYSE,MPW,22.05
12402771,NasdaqCM,CHFS,8.84
12406859,TSEC,3443,480.0
12422201,TASE,FNTS,6.934
12423714,SHSE,601166,25.81
12436039,SEHK,753,6.17
12436042,ASX,PRU,1.13
12437731,NasdaqCM,SSKN,2.12
12453551,ENXTPA,ICAD,58.0
12455112,SZSE,300302,9.36
12456125,ICSE,EIM,296.0
12457662,NasdaqCM,DGLY,2.24
12457798,SHSE,600323,24.95
12458373,SHSE,600053,17.83
12458589,SHSE,600686,6.72
12458845,SHSE,600696,11.64
12458864,SHSE,600702,73.63
12458869,SHSE,600703,28.47
12458871,SZSE,000739,23.2
12459394,SHSE,600720,14.8
12459918,SZSE,000004,19.37
12463345,SHSE,600721,3.08
12463382,SHSE,600724,3.34
12463591,SHSE,600725,1.73
12463624,SHSE,600727,7.53
12466756,TSX,RIT,16.47
12466884,SHSE,600111,21.66
12467042,BIT,SRS,0.682
12468878,SHSE,600732,14.0
12468978,SZSE,000007,3.36
12468983,SZSE,000008,2.4
12468988,SZSE,000010,3.75
12468999,SZSE,000023,16.7
12469425,SZSE,000031,4.22
12469434,SZSE,000035,4.19
12485604,OM,HNSA,167.5
12488602,SWX,MOZN,10.8
12504366,AIM,BLTG,2.64
12504911,OTCPK,NBRI,0.0028
12505880,ENXTPA,ALMDT,11.75
12505908,OB,SPOL,101.8
12506027,NGSE,WAPCO,23.0
12517466,TASE,MLSR,176.7
12517751,SEHK,432,0.82
12518001,NYSE,ENBL,6.48
12519035,KOSDAQ,A087600,7350.0
12519073,KOSDAQ,A075130,6580.0
12519692,ENXTPA,ALEUP,1.68
12519785,TSX,BIR,3.18
12530875,SZSE,000402,6.1
12544297,SZSE,000514,3.51
12546322,SHSE,603987,19.18
12616640,JASDAQ,6664,526.0
12617215,WSE,PKO,30.36
12631015,TSX,TRIL,16.21
12632379,NasdaqGS,ULH,24.22
12633071,NYSE,KOP,37.25
12634291,KOSE,A082640,4430.0
12636351,NYSE,EOS,22.69
12648813,SHSE,600452,16.56
12648850,NasdaqCM,NCTY,81.57
12662968,SZSE,000667,1.9
12664513,KOSDAQ,A066910,2080.0
12666489,TSX,ATP,3.71
12666599,DSM,QIBK,16.32
12666601,SZSE,000623,15.92
12667422,AIM,AMO,1.485
12675803,JSE,RES,43.59
12677556,SZSE,000957,6.91
12677572,SHSE,600467,2.69
12678003,SHSE,600995,6.72
12678017,SHSE,600239,2.44
12678023,SHSE,600969,6.07
12678959,SHSE,600476,9.36
12678971,SHSE,600137,12.84
12679172,MISX,MVID,819.9
12679260,SHSE,600123,5.23
12679262,SHSE,600330,9.84
12679296,SHSE,600493,4.65
12679732,TSE,3349,15860.0
12680400,SZSE,002021,1.75
12680453,SHSE,600535,14.37
12700478,SHSE,600243,3.03
12700479,SHSE,900953,0.434
12700484,SHSE,600408,3.26
12701056,SZSE,000430,5.1
12701444,SZSE,000933,9.34
12701656,SZSE,000610,9.09
12701813,LSE,POLY,15.415
12701879,SHSE,600475,11.34
12701930,SHSE,600353,4.66
12702001,SHSE,600527,2.84
12702011,SZSE,000678,4.74
12702092,SHSE,600766,4.22
12702117,SHSE,600517,5.98
12702177,SHSE,600446,15.85
12702414,SHSE,600526,4.26
12703194,SZSE,000965,2.87
12703281,SHSE,600290,3.26
12703282,SZSE,002006,6.57
12703289,TSEC,2028,23.4
12703315,SHSE,600409,15.27
12703318,SHSE,600222,5.37
12703331,SHSE,600388,8.88
12703416,SHSE,600420,8.97
12703433,SZSE,000935,13.8
12703663,SZSE,002022,16.15
12703934,DSM,QNNS,7.3
12704353,BSE,513599,98.35
12704561,BSE,521064,13.79
12706412,SZSE,000038,9.96
12707397,SHSE,600743,2.1
12707990,SHSE,600070,7.31
12707994,SHSE,600746,11.55
12707998,SZSE,000040,2.6
12708016,SHSE,600580,12.36
12708198,SZSE,000673,1.68
12708204,SHSE,600749,10.27
12708211,SHSE,600397,2.57
12708328,SZSE,000050,16.08
12708538,SZSE,000059,6.27
12708775,SHSE,600650,0.718
12708833,SHSE,600760,75.1
12708867,SHSE,600764,27.79
12708884,SHSE,600765,18.7
12708886,SHSE,600557,10.99
12708985,SHSE,600979,3.01
12709025,SHSE,600356,8.3
12709357,SHSE,600518,2.04
12709358,SZSE,000048,27.35
12709364,SHSE,600992,5.89
12709387,SHSE,600365,2.07
12709388,SHSE,600172,2.87
12709389,SHSE,600366,7.05
12709392,SHSE,600367,7.23
12709395,SHSE,600368,3.4
12709408,SHSE,600113,6.1
12713534,SZSE,000547,20.31
12714213,SHSE,600892,3.51
12716912,SHSE,600439,2.57
12716924,SHSE,600287,5.33
12718745,SZSE,000876,27.3
12718841,TSEC,2413,25.65
12718910,TSEC,2823,22.8
12719001,TSEC,1513,51.4
12719021,TSEC,1718,9.41
12719152,TSEC,2030,13.85
12719228,TSX,AX.UN,10.92
12719299,TSEC,3703,21.35
12720730,TSEC,2607,18.0
12720797,TSEC,2451,65.5
12721152,TSEC,1558,150.5
12721400,TSEC,1218,28.05
12721435,TSEC,6251,19.6
12721513,TSEC,6213,141.5
12721545,TSEC,3014,91.5
12721551,TSEC,8105,13.4
12721564,TSEC,6239,101.5
12721806,KOSE,A014790,5120.0
12721808,KOSDAQ,A009780,5310.0
12721821,KOSE,A004360,14700.0
12721829,KOSE,A002410,5250.0
12721839,KOSE,A000910,8190.0
12721849,KOSE,A033530,9630.0
12721852,KOSE,A014990,1405.0
12721855,KOSE,A002310,46900.0
12721864,KOSE,A001460,352000.0
12721875,KOSE,A006060,7720.0
12721910,KOSE,A014160,2680.0
12721933,KOSE,A034300,45200.0
12721939,KOSDAQ,A046310,3435.0
12721949,TSE,5288,530.0
12722092,KOSDAQ,A053700,7340.0
12722790,BMV,NEMAK A,6.2
12725324,SZSE,000826,5.67
12726148,SZSE,000560,3.85
12726184,SZSE,000561,6.57
12726193,SZSE,000837,6.58
12726206,SHSE,600423,2.66
12726217,SHSE,600425,3.72
12726223,SHSE,600088,10.42
12732238,SZSE,000995,18.27
12732249,SZSE,000997,15.03
12732252,SZSE,000998,19.89
12732263,SEHK,460,2.75
12732267,SZSE,000606,2.55
12732316,SZSE,001696,7.07
12732320,SZSE,000609,3.74
12732327,SZSE,000611,2.92
12732331,SZSE,000617,6.54
12732439,SZSE,000650,6.01
12732459,SZSE,000571,2.3
12732661,SHSE,600291,3.44
12733303,SHSE,600561,4.06
12733350,SHSE,600565,2.55
12733380,SHSE,600184,10.63
12733755,NYSE,ETB,14.87
12735978,SHSE,603001,7.0
12736079,NSEI,JINDALSTEL,321.65
12736236,SET,PTL,22.1
12736702,SEHK,2877,5.91
12737297,TSEC,2834,9.45
12737565,TSEC,3189,98.5
12738737,SHSE,600926,16.51
12738863,SHSE,600257,5.01
12739086,SHSE,600645,19.01
12739098,SHSE,600259,40.58
12739135,SZSE,000036,4.03
12739153,SZSE,002007,47.11
12739199,SHSE,600095,9.84
12739207,SHSE,600141,14.56
12739579,OTCPK,VYST,0.045
12740177,CPSE,CHR,538.0
12742986,SHSE,600072,11.48
12743128,SHSE,600568,1.6
12744636,SHSE,600193,5.11
12744642,SHSE,600195,14.45
12744674,SHSE,600201,23.84
12744675,SHSE,600202,3.67
12745033,SHSE,600211,54.78
12745040,SHSE,600577,3.48
12745043,SHSE,600311,1.43
12745044,SHSE,600218,9.06
12745351,SHSE,600582,3.16
12745505,SHSE,600225,1.69
12745528,SHSE,600228,10.36
12745529,SHSE,600586,7.41
12745530,SHSE,600587,13.01
12747148,SZSE,002013,11.45
12752582,SZSE,002032,78.0
12752596,SHSE,600982,3.23
12752601,SHSE,600345,14.75
12752603,SHSE,600234,9.06
12752619,SHSE,600479,8.7
12752632,SHSE,600499,9.05
12752635,SZSE,000838,2.51
12752636,SZSE,000806,1.72
12752639,BSE,532482,321.45
12752664,NSEI,SHREECEM,27090.85
12752952,KOSE,A005250,37550.0
12753773,SHSE,600831,5.86
12756764,SHSE,600268,6.2
12756842,JASDAQ,3851,1243.0
12761257,SGX,OYY,0.79
12761372,SHSE,600106,2.61
12761379,SHSE,600644,5.06
12761723,AIM,ECR,0.037
12761789,AIM,SAR,0.019
12762127,CPSE,CBRAIN,217.0
12762294,SEHK,880,10.38
12762304,IBSE,AYCES,81.7
12763359,SHSE,600386,3.39
12763363,SZSE,000922,8.89
12763366,SZSE,000923,30.52
12763368,SHSE,600595,2.88
12763374,SZSE,000968,6.15
12763384,SZSE,000901,8.32
12763389,SHSE,600393,1.79
12763393,SHSE,600461,6.04
12763396,SZSE,000663,4.52
12763408,OB,NEL,27.04
12763420,SHSE,600468,4.22
12763442,SZSE,000593,4.63
12763466,SHSE,600333,4.85
12763473,SZSE,002003,6.71
12763483,SZSE,000523,2.53
12763489,SHSE,600629,7.01
12763492,SZSE,000713,17.13
12763493,SHSE,600538,6.64
12763496,SHSE,600223,14.13
12763498,SHSE,600370,3.43
12763502,SHSE,600459,25.19
12763511,SHSE,600529,39.98
12763512,SZSE,000915,23.48
12763522,SZSE,002029,5.4
12763541,SHSE,600139,3.25
12763567,SHSE,600592,9.65
12763675,SHSE,600853,2.54
12763720,SHSE,600687,0.31
12763724,TSEC,9914,303.0
12763727,SHSE,600490,4.44
12763730,SHSE,600833,9.8
12763733,SHSE,600343,10.08
12763737,SHSE,600035,2.77
12763738,SZSE,002031,1.78
12775219,NYSE,TGP,13.51
12784491,TSE,4345,880.0
12784531,KOSE,A023810,8370.0
12784532,KOSE,A013000,3575.0
12784534,KOSE,A017550,4505.0
12785371,SZSE,000153,6.99
12786660,SEHK,823,69.8
12786753,LSE,HFD,2.75
12787029,KOSDAQ,A045660,30850.0
12825224,KLSE,BURSA,8.92
12826619,KLSE,CSCSTEL,1.33
12827020,NasdaqCM,JAGX,2.69
12828152,NasdaqCM,DUOT,7.07
12828478,SHSE,601018,4.09
12867453,ICSE,MAREL,925.0
12870272,SEHK,2678,13.0
12870290,SGX,T82U,1.46
12889434,AIM,IKA,2.4
12912704,KLSE,PRG,0.25
12915944,KOSDAQ,A042040,2670.0
12917743,KOSDAQ,A045100,17100.0
12917798,KOSDAQ,A064240,2635.0
12930666,OM,ONCO,178.3
12930687,OM,SPEC,11.21
12934115,KOSDAQ,A065570,8510.0
12934129,KOSDAQ,A060370,5760.0
12934640,BOVESPA,WSON33,43.97
12935063,ENXTBR,EURN,7.675
12936848,SHSE,600351,4.91
12936861,SHSE,600552,7.4
12937072,SHSE,600331,2.22
12948488,TSE,2749,293.0
12952614,SHSE,600358,3.0
12952617,OM,BRE2,2.18
12952879,JASDAQ,8699,819.0
12952883,SHSE,600539,6.28
12952893,SHSE,600997,7.88
12953790,TSEC,2484,24.3
12953845,SZSE,000426,8.46
12961198,SZSE,000524,7.57
12961331,TSE,1757,84.0
12961356,SZSE,002009,8.57
12961362,SHSE,600449,14.17
12961415,TSEC,1808,61.1
12961418,TSEC,2014,15.65
12961421,TSEC,1806,8.38
12961436,SHSE,600405,5.1
12961566,SHSE,600156,3.79
12961651,TSEC,4108,30.8
12961852,KOSE,A002070,3395.0
12962026,KOSDAQ,A054920,9140.0
12962113,SHSE,600573,8.29
12962122,TSE,8934,928.0
12962131,SHSE,600990,44.29
12962133,SHSE,600549,21.76
12962307,TSEC,2634,28.25
12962318,SHSE,600022,1.44
12963072,SZSE,000885,9.46
12963086,IDX,DILD,218.0
12963097,SHSE,600674,10.86
12963103,SHSE,600150,15.72
12963126,TSEC,1201,20.65
12963127,SZSE,000815,4.97
12963134,SHSE,600862,28.64
12963135,SZSE,002023,12.98
12963136,SHSE,600112,1.05
12963145,SHSE,600101,5.3
12963216,SHSE,600802,7.85
13008366,TSEC,2227,254.0
13008369,SHSE,600136,6.1
13009566,JASDAQ,2425,832.0
13010894,SHSE,601163,17.53
13010909,SZSE,002404,6.24
13010964,SEHK,2799,0.97
13011168,SHSE,600970,10.01
13011211,SZSE,000599,4.05
13011638,KLSE,D&O,3.51
13024985,SHSE,600651,3.34
13024988,SHSE,600616,6.95
13025964,SHSE,600008,2.89
13025969,SHSE,600010,1.32
13029326,SZSE,000723,7.99
13029347,SZSE,000731,4.65
13029350,SZSE,000732,3.3
13030697,SHSE,600337,5.89
13030737,SHSE,600354,4.69
13057125,LSE,JRS,6.39
13090577,SZSE,000155,14.72
13090579,SZSE,000708,34.26
13091952,SHSE,600785,11.01
13092395,SHSE,600371,13.36
13098056,SHSE,600435,8.11
13098732,SHSE,600436,354.01
13103664,NYSE,H,83.63
13104144,TSE,4282,1201.0
13104341,SEHK,438,2.15
13104680,LSE,PAY,5.77
13153838,TASE,AFPR,107.1
13154488,NYSE,GPM,6.86
13155312,TSEC,3661,920.0
13161242,KOSDAQ,A023890,69100.0
13165161,KOSDAQ,A052710,36100.0
13165675,KOSE,A009580,5480.0
13165729,SHSE,600448,3.35
13165752,SHSE,600458,7.86
13166527,SZSE,000856,6.47
13166801,KOSDAQ,A056080,4785.0
13167234,SHSE,600099,5.96
13167241,KOSDAQ,A008290,2585.0
13167248,KOSDAQ,A037440,4255.0
13167313,KOSDAQ,A019010,1855.0
13167314,SZSE,000862,4.1
13167773,KOSDAQ,A044060,10050.0
13167929,IDX,PNLF,230.0
13168705,KOSE,A006490,2510.0
13170677,KOSDAQ,A045970,12650.0
13171305,KOSDAQ,A048550,1750.0
13174066,KOSDAQ,A048770,4515.0
13174069,KOSDAQ,A032080,2400.0
13174076,KOSE,A017940,41200.0
13174077,KOSDAQ,A036490,321000.0
13174114,KOSDAQ,A041910,11900.0
13174164,KOSDAQ,A052020,10500.0
13174168,KOSDAQ,A050110,2915.0
13174169,KOSDAQ,A054780,16050.0
13175208,KOSDAQ,A037330,4055.0
13175719,KOSDAQ,A009300,15300.0
13176677,KOSDAQ,A036170,1790.0
13177726,KOSE,A025820,3345.0
13183728,KOSE,A011090,2130.0
13186617,ENXTPA,WLN,74.9
13188855,OTCPK,KYNC,0.0019
13190293,ASX,IPL,2.49
13190455,KOSDAQ,A065440,1650.0
13191188,KOSDAQ,A024810,322.0
13191922,TSE,4845,723.0
13192517,NSEI,ULTRACEMCO,6175.1
13197050,CASE,SPIN,2.38
13205011,SHSE,600118,32.4
13205651,IDX,MAPI,795.0
13220326,OTCPK,CYIO,0.583
13225855,BSE,500285,83.85
13226804,TSE,6387,3695.0
13227396,SHSE,600501,9.03
13227420,SHSE,600506,7.62
13229477,IDX,FPNI,272.0
13289149,NasdaqGS,SPLK,160.82
13290394,OM,CLA B,23.7
13291914,SHSE,600507,7.64
13292043,SZSE,000888,6.12
13292044,SZSE,000889,6.01
13292058,SZSE,000893,11.66
13292140,NSEI,MIRZAINT,51.0
13292276,AIM,AUG,2.0
13292451,SZSE,000905,6.72
13294912,SHSE,600511,39.32
13295027,SET,GL,0.49
13305282,KLSE,SCOPE,0.31
13314302,NYSE,AX,45.87
13315278,SHSE,600528,8.81
13318854,SHSE,600148,12.99
13336978,SHSE,600246,6.83
13336981,SHSE,600247,0.72
13336995,SHSE,600248,3.98
13337094,SHSE,600620,6.55
13337118,SZSE,000925,6.45
13338074,SHSE,600667,9.03
13338113,LSE,JSGI,5.29
13338378,LSE,LTI,1290.0
13357146,KLSE,HEVEA,0.66
13360580,CASE,EFIC,11.75
13376023,NasdaqGS,KRNY,11.23
13388814,NasdaqCM,SEED,25.4
13389389,SEHK,1508,0.89
13393444,CASE,ETEL,11.42
13398355,NasdaqCM,VISL,3.92
13401178,ASX,SSM,1.715
13401572,ARCA,IYG,164.62
13401807,ASX,GWR,0.31
13402284,KOSDAQ,A035200,4910.0
13402308,SEHK,2823,21.86
13402333,KOSDAQ,A023770,9380.0
13402347,KOSDAQ,A067160,76500.0
13402378,KOSE,A009440,4975.0
13402382,KOSDAQ,A026150,7860.0
13402384,KOSDAQ,A038540,6700.0
13402387,KOSDAQ,A038460,6820.0
13402396,KOSE,A072710,74500.0
13402406,KOSE,A067830,3275.0
13402409,KOSDAQ,A038530,1410.0
13402412,KOSE,A037710,161500.0
13402432,KOSDAQ,A017000,5960.0
13402447,KOSDAQ,A044960,8270.0
13402454,KOSDAQ,A032620,8610.0
13402525,KOSE,A001360,8100.0
13402530,KOSE,A012280,2690.0
13402590,KOSE,A078000,11750.0
13402650,KOSE,A058730,5270.0
13402688,BSE,500055,43.6
13402701,KOSE,A001620,905.0
13403653,KOSDAQ,A066700,8260.0
13406028,KOSDAQ,A025980,7690.0
13406042,TSE,2428,529.0
13406631,KOSDAQ,A040350,1430.0
13406760,TSE,1711,535.0
13406763,CASE,EXPA,13.41
13412516,TASE,TTAM,6.875
13413134,NYSE,CAI,47.34
13413267,SET,INOX,0.52
13413288,JASDAQ,9685,723.0
13413352,TSE,8952,662000.0
13414695,NSEI,GRSE,198.7
13421491,BSE,532209,29.05
13425798,KLSE,EURO,3.83
