companyId,symbol,tradePrice,lastClosePrice,slippage
253062565,688078,24.47,24.17,1.2412081092262994
266017,DELL,80.56,80.77,-0.2599975238330998
10288203,1447,464.0,481.0,-3.534303534303529
1921896,HPR,10.57,11.25,-6.044444444444441
881826,AMS,2.335,2.32,0.6465517241379448
232617173,TERRA 13,27.72,27.91,-0.6807595843783654
877358,SDY,0.654,0.64,2.187500000000009
716286,IRE,2.098,2.08,0.8653846153846123
12708328,000050,15.78,16.08,-1.8656716417910335
1062392,6235,2606.0,2775.0,-6.0900900900900945
9649191,2460,26.7,27.2,-1.8382352941176516
581453132,ETLK,11.158,11.082,0.6857967875834481
268998437,CBG,135.5,132.5,2.264150943396226
877747,INL,40.47,40.28,0.4716981132075304
430610785,AITX,0.1455,0.14105,3.1549096065224935
139764409,ASC,4.12,4.31,-4.408352668213444
46988543,002478,4.12,4.17,-1.1990407673860837
428023467,CCOR,27.92,28.0151,-0.3394597913268127
580985472,WEW,31.91,35.2,-9.346590909090914
418971543,1257,3.35,3.47,-3.458213256484155
168154,AIR,42.0,41.07,2.264426588750923
877907,KIMBERA,33.6,34.59,-2.8620988725065133
22548905,SAGA,3.77,3.012,25.166002656042497
399960,BB,13.08,13.5,-3.111111111111109
129151216,510150,10.054,10.483,-4.092339979013648
10247055,GCAP,0.905,0.905,0.0
83425960,002488,8.06,7.77,3.7323037323037545
5540849,694,6.23,5.85,6.495726495726517
558837,PHO,112.8,115.6,-2.422145328719716
582534656,CRN,1.215,1.25,-2.7999999999999914
883763,1443,322.0,324.0,-0.6172839506172867
115477273,300322,11.18,11.36,-1.5845070422535135
100851434,002398,8.25,8.44,-2.251184834123221
2689294,ITMR,2.548,2.648,-3.776435045317228
21770608,2148,1822.0,1908.0,-4.507337526205446
257948,CSX,91.69,92.58,-0.9613307409807703
107573468,BBN,24.83,25.03,-0.7990411506192729
13336981,600247,0.65,0.72,-9.722222222222221
111401086,300113,15.1,15.35,-1.6286644951140072
20853844,LINK,47.0,42.7,10.070257611241207
51234694,SPXS,34.54,34.67,-0.3749639457744536
312292795,VIGI,83.9,83.86,0.04769854519437455
12763396,000663,4.2,4.52,-7.079646017699104
9829930,2472,81.0,78.9,2.6615969581748944
5478544,2664,2892.0,2974.0,-2.757229320780097
11016235,KAR,1.14,1.145,-0.4366812227074357
48729198,002369,4.97,5.01,-0.7984031936127733
883492,2209,2471.0,2516.0,-1.7885532591414899
310030204,002127,11.31,11.34,-0.2645502645502562
38037755,002178,2.91,2.99,-2.6755852842809347
562251142,FLDR,50.9,50.9,0.0
265941516,300503,12.38,12.08,2.4834437086092676
38703050,002188,2.64,2.66,-0.7518796992481258
385636,MTRX,73.67,77.8,-5.3084832904884305
20385670,1568,27.4,28.55,-4.028021015761829
228737529,300578,34.34,35.96,-4.505005561735254
262527463,GEAR,23.28,23.22,0.25839793281654533
5824702,000850,3.81,3.89,-2.0565552699228773
38012119,1413,2113.0,2191.0,-3.560018256503883
214297397,002204,3.62,3.64,-0.5494505494505475
75970222,002516,3.27,3.32,-1.5060240963855387
127854198,ARGT,30.38,30.73,-1.1389521640091216
5411749,044380A,973.0,1020.0,-4.607843137254896
36830418,603876,12.57,12.74,-1.3343799058084804
50980053,PSR,91.4136,90.845,0.6259012603885727
4509068,3421,1408.0,1427.0,-1.331464611072175
4222700,CARA,34.8,36.3,-4.1322314049586755
386045,TNG,2.48,2.605,-4.798464491362764
83754702,002339,6.01,5.96,0.8389261744966348
5478458,CHDRAUIB,29.4,29.47,-0.23752969121140222
130633222,300215,6.03,6.08,-0.8223684210526327
9302419,1737,32.9,32.4,1.5432098765432167
270678348,SBIO,52.11,52.61,-0.9503896597604977
12632379,ULH,24.21,24.22,-0.041288191577204536
312648,VNO,42.85,40.68,5.334316617502455
47616139,002466,46.89,52.6,-10.855513307984788
99028863,002376,10.09,10.03,0.5982053838484491
875395,SOL,29.6,28.44,4.078762306610417
874803,1304,21.65,21.9,-1.1415525114155223
586931426,NATO,535.0,545.0,-1.834862385321101
140827058,SPYD,51.92,50.98,1.8438603373872153
9616491,035600A,18150.0,19400.0,-6.443298969072164
107804642,FNM,193.6,186.2,3.9742212674543476
46781695,TCP,25.94,26.5,-2.113207547169804
26687777,VIS,1.41,1.53,-7.843137254901967
548711571,HBLK,22.91,24.35,-5.9137577002053465
293614,ORI,20.22,20.07,0.7473841554558991
882485,8154,2332.0,2388.0,-2.345058626465657
133106873,VCTR,75.65,75.96,-0.408109531332268
214138062,000710,41.61,42.6,-2.323943661971839
9548906,034810A,11600.0,12050.0,-3.734439834024894
13413288,9685,695.0,723.0,-3.87275242047026
51701013,300542,12.23,12.07,1.3256006628003414
281750717,VIVO,0.21,0.245,-14.28571428571429
39453852,ABT,8.2,8.45,-2.9585798816568087
641228838,VOLT,46.875,48.0275,-2.3996668575295477
8861099,GSRAY,4.09,3.85,6.233766233766236
61245277,1671,1230.0,1211.0,1.5689512799339278
846131,F3C,28.6,27.4,4.379562043795637
33447674,000686,8.94,8.97,-0.33444816053512794
5579380,6869,10.52,10.7,-1.6822429906542036
875302,7741,12415.0,13060.0,-4.938744257274119
61242592,002988,14.05,14.47,-2.9025570145127855
54107180,002666,4.79,4.8,-0.2083333333333326
270681372,169101,2.566,2.651,-3.2063372312334915
25601973,300205,8.12,8.26,-1.6949152542372947
878159,8341,1439.0,1442.0,-0.20804438280166426
114897372,300213,6.53,6.44,1.3975155279503104
424416925,SUN,5.05,5.85,-13.675213675213671
877051,165,10.16,10.36,-1.9305019305019266
873918,CRI,21.85,22.95,-4.793028322440074
275429000,CRBN,155.67,155.4417,0.1468717853703394
141381130,KOLD,32.72,31.56,3.675538656527255
879736,VNT,33.25,33.25,0.0
159230,RTX,73.99,73.0,1.356164383561631
7689792,SPALI,20.0,19.8,1.0101010101010166
146347931,300570,14.64,14.7,-0.40816326530611624
21854633,GCB,2.66,2.66,0.0
874962,CON,1260.0,1260.0,0.0
2517614,009290A,8660.0,9310.0,-6.981740064446829
873964,AI,129.3,131.1,-1.372997711670465
132694392,002813,24.14,23.76,1.5993265993266004
5842969,4767,307.0,304.0,0.9868421052631637
877467,1326,85.9,83.3,3.1212484993997647
109550259,300108,3.13,3.2,-2.187500000000009
881031,3580,982.0,1024.0,-4.1015625
173840,GLW,37.65,37.95,-0.7905138339921014
875310,VER,64.45,64.95,-0.7698229407236301
1222935,AVA,0.57,0.615,-7.317073170731714
100762210,002485,4.41,4.36,1.1467889908256756
5555750,000680,4.18,4.14,0.9661835748792313
38984775,BCC,8900.0,9000.0,-1.1111111111111072
129641417,NAFTRAC ISHRS,45.24,44.94,0.6675567423231055
25601358,002474,5.23,5.21,0.38387715930903177
315820939,NPF,1.45,1.459,-0.6168608636052175
261655675,TFBANK,114.0,116.0,-1.7241379310344862
875692,2001,1614.0,1609.0,0.3107520198881275
881647,TSKB,1.74,1.78,-2.2471910112359605
170352,BLL,86.51,88.07,-1.7713182695582974
625581787,RMM,17.81,18.07,-1.4388489208633226
882491,INRN,3025.0,3035.0,-0.32948929159802853
23036950,4766,161.0,160.0,0.6250000000000089
343261973,3543,1945.0,1938.0,0.361197110423106
235673563,002917,8.94,8.81,1.4755959137343844
28706346,AMA,0.68,0.715,-4.895104895104884
1371274,ADDT B,120.0,121.0,-0.8264462809917328
48814931,002602,6.47,6.66,-2.8528528528528607
30202521,NH,450.15,460.9,-2.3323931438489875
9559782,2436,47.75,48.0,-0.520833333333337
244663370,002886,24.51,24.63,-0.4872107186357999
399462,SKX,37.41,37.24,0.45649838882919624
675599465,COGT,8.39,8.59,-2.328288707799764
173341,CMCSA,53.34,52.5,1.6000000000000014
8188393,PRO,0.2335,0.235,-0.6382978723404098
20673134,UJO,0.00169,0.00152,11.184210526315796
24526940,2461,396.0,406.0,-2.463054187192115
301353459,PINK,3.7,3.65,1.3698630136986356
131252166,300480,15.65,15.7,-0.31847133757960666
263369877,300494,12.58,12.55,0.23904382470119057
9870732,1409,13.95,13.8,1.086956521739113
20502304,038110A,2050.0,2190.0,-6.392694063926941
28831,HOME,24.35,25.66,-5.105222135619636
178296,MTH,82.31,82.08,0.280214424951275
639567053,GNRS,10.38,10.61,-2.167766258246928
76947634,002738,27.7,29.9,-7.35785953177257
29142,GLDD,15.25,15.29,-0.2616088947024142
89806,2491,3010.0,3080.0,-2.2727272727272707
876656,2871,2778.0,2807.0,-1.0331314570716121
873908,HLF,12.0,11.83,1.4370245139475823
314568856,EQT,237.4,243.4,-2.465078060805259
20334516,000598,5.03,4.87,3.285420944558526
5479455,BOL,339.0,331.5,2.262443438914019
25389842,RDFN,90.7,94.41,-3.929668467323366
9616748,054410A,7060.0,7260.0,-2.754820936639113
875094,PKI,38.54,38.26,0.731834814427601
8279684,200429,4.44,4.58,-3.056768558951961
39088208,ECH,32.63,32.48,0.461822660098532
48994010,002603,23.24,23.89,-2.7208036835496108
22939114,VIS,178.43,178.02,0.2303112009886421
294382,OMI,25.43,25.33,0.39478878799843464
247918493,KBA,49.59,49.75,-0.32160804020099354
37125533,GCEH,0.4375,0.44,-0.5681818181818232
361216,AUB,37.57,37.09,1.2941493664060388
4037947,031820A,1465.0,1590.0,-7.861635220125784
60014168,DATA,11.9,11.9,0.0
26241,CTIC,3.2,3.24,-1.2345679012345734
561589818,TGR,0.915,0.9,1.6666666666666607
280429247,PORT,0.909,0.807,12.639405204460964
279802287,002827,11.19,11.5,-2.6956521739130435
20963,HRC,106.56,107.15,-0.5506299580028018
105768270,COR,118.73,119.77,-0.868330967688058
877097,267,6.71,6.61,1.5128593040847127
145962352,EELV,23.04,22.73,1.363836339639235
6512453,000958,4.13,4.18,-1.1961722488038284
11381710,3005,51.1,51.0,0.19607843137254832
2445581,4967,10460.0,10990.0,-4.8225659690627865
54110406,002385,10.12,10.64,-4.887218045112796
49214356,300221,7.88,8.09,-2.595797280593326
877961,ABG,121.1,123.37,-1.8399935154413627
275783533,3309,85400.0,83100.0,2.767749699157651
10600273,AUB,0.74,0.78,-5.128205128205132
334744,KNX,43.38,43.37,0.023057412958271684
874665,1885,2272.0,2170.0,4.700460829493092
572161426,MSGE,96.25,96.31,-0.06229882670543141
9429314,2317,1878.0,1947.0,-3.5439137134052334
114980744,2552,5.05,5.22,-3.256704980842906
692472,CPG,14.935,14.86,0.5047106325706707
206514144,300403,6.18,6.29,-1.748807631160576
25875656,PRF,143.61,143.3,0.21632937892532844
687261,BG,77.41,78.19,-0.9975700217419115
23378719,AMOT,17.7,17.66,0.22650056625141968
114827008,603167,8.86,8.98,-1.3363028953229494
108454376,002476,3.88,3.86,0.5181347150259086
222554189,NH,4.17,4.47,-6.711409395973156
100323267,SPG,2.28,2.26,0.8849557522123908
876509,TXG,15.62,16.24,-3.817733990147776
106415784,002926,10.23,10.3,-0.6796116504854344
883819,4837,308.0,302.0,1.9867549668874274
563995214,KWM,3.64,3.64,0.0
28703,BEN,27.07,27.34,-0.987564008778341
20385395,NTGR,10.35,10.89,-4.958677685950419
302464779,CSB,57.2954,56.98,0.5535275535275552
9261932,000157,13.72,13.91,-1.3659237958303372
304091193,300589,24.32,23.29,4.4224989265779335
340831,THG,117.01,115.75,1.0885529157667495
13413267,INOX,0.64,0.52,23.076923076923084
60413914,EA,63.75,63.75,0.0
9124124,8923,1012.0,1027.0,-1.4605647517039966
20385132,W,0.21,0.23,-8.695652173913048
35747874,FCRD,4.01,4.0,0.24999999999999467
269960,ESE,105.83,105.92,-0.08496978851963988
8032694,BEM,8.0,7.9,1.2658227848101111
67124725,002584,5.55,5.62,-1.245551601423489
647338555,9911,5.77,6.88,-16.133720930232563
35921511,MRIN,2.12,2.41,-12.03319502074689
44679343,002237,13.11,13.64,-3.885630498533732
355859,PD,29.45,30.98,-4.938670109748234
208341165,ALTHX,10.5,11.05,-4.977375565610864
230459448,VRS,0.44,0.42875,2.6239067055393583
258791,CSL,148.36,147.91,0.30423906429586367
2446010,SPG,27.27,27.0,1.0000000000000009
128106231,300210,4.09,4.07,0.49140049140048436
315638543,MGP,33.22,32.51,2.183943402030142
9829237,2351,88.3,93.8,-5.863539445628996
52592673,300024,12.06,11.75,2.6382978723404227
13651733,INFO,89.46,91.44,-2.1653543307086687
874492,10,19.66,20.0,-1.7000000000000015
136937152,TRSY,112.37,112.77,-0.35470426531878374
878671,7309,24310.0,25405.0,-4.310175162369612
61347177,FXC,102.265,105.84,-3.3777399848828438
882490,SDP,6.47,6.5,-0.4615384615384688
268316,EV,73.51,73.17,0.46467131337979417
663869695,159805,1.079,1.094,-1.3711151736745975
883253,1141,0.173,0.16,8.124999999999982
9406341,014940A,2630.0,2860.0,-8.041958041958042
29621915,ICEAIR,1.49,1.48,0.6756756756756799
47060644,1798,1.73,1.77,-2.259887005649719
53471368,002270,5.02,5.04,-0.3968253968254065
159488957,REAL,24.825,28.61,-13.22963998601887
551325968,FKRAFT,64.0,61.0,4.918032786885251
33278349,1252,6.25,6.3,-0.7936507936507908
62286140,300513,9.27,9.4,-1.38297872340426
11478027,2302,21.2,22.2,-4.504504504504503
71456952,300095,9.62,9.55,0.7329842931937058
337968870,COE,24.88,24.85,0.12072434607643956
6013834,GOOD,18.94,18.86,0.42417815482502785
51051297,FINTEC,0.07,0.07,0.0
112000139,300442,45.23,43.97,2.8655901751194035
13154488,GPM,6.87,6.86,0.1457725947521915
5663498,007660A,3385.0,3615.0,-6.36237897648686
881594,2308,294.0,301.0,-2.3255813953488413
168569,AAL,20.66,20.44,1.0763209393346296
224270619,SOT.UN,4.31,4.3,0.23255813953488857
7686837,SBS,117.2,123.4,-5.024311183144247
3588704,SMH,242.23,244.58,-0.9608308120042652
879501,BOL,4.03,4.058,-0.689995071463767
881109,1926,1628.0,1647.0,-1.1536126290224602
248602237,DBAW,32.3,32.2196,0.249537548572909
9845263,2478,85.9,86.4,-0.578703703703709
7873451,3481,16.6,16.35,1.5290519877675823
27713986,002583,5.71,5.74,-0.5226480836237002
99505,NDA,76.43,75.5,1.2317880794701974
569801866,MTC,3.44,3.9,-11.794871794871797
325846154,SAXG,0.406,0.435,-6.666666666666665
247483,ABT,120.8,122.55,-1.427988576091388
66323113,300009,15.23,15.64,-2.621483375959077
111228893,300109,10.81,10.8,0.09259259259259967
127488186,603192,23.43,23.61,-0.7623888182973326
637274133,1895,1.82,1.9,-4.210526315789465
9833272,2838,10.65,10.55,0.9478672985781866
875331,8522,2881.0,2842.0,1.3722730471498856
884230,9887,3720.0,3675.0,1.2244897959183598
27860587,SPR,43.35,42.75,1.403508771929829
417641700,AAG,14.7,14.9,-1.34228187919464
267945497,002842,10.62,10.38,2.312138728323676
20334173,S0596,14.1,14.1,0.0
50884911,002606,6.45,6.43,0.3110419906687367
54917718,002730,14.2,14.48,-1.9337016574585753
297115724,BNTAS,4.99,5.28,-5.492424242424243
104418513,FOCUSP,0.895,0.845,5.9171597633136175
142913479,SMBK,21.43,21.37,0.2807674309780017
51274977,002361,5.04,4.54,11.013215859030833
693671,FCC,9.88,9.9,-0.20202020202019222
109857405,002453,5.51,5.63,-2.131438721136769
648902,AC,35.11,33.26,5.562236921226704
24861686,ALAFCO,0.199,0.206,-3.398058252427172
343830,COLB,46.52,45.93,1.2845634661441396
183435848,AAA,50.08,50.09,-0.019964064683575256
20411291,4426,27.7,26.95,2.782931354359919
29246870,DLOC,0.0485,0.05743,-15.549364443670555
52092701,002409,59.16,61.22,-3.3649134269846503
4509036,2593,6130.0,6310.0,-2.852614896988903
5669264,AH,19.3,20.1,-3.9800995024875663
42192617,BSX,0.49,0.515,-4.8543689320388435
155882,NGU,54.8,55.4,-1.0830324909747335
53031124,603016,28.49,28.89,-1.3845621322256862
596117,MRK,137.0,138.2,-0.8683068017366069
83431266,002382,22.82,23.77,-3.996634413125788
113531186,300140,5.89,5.91,-0.33840947546531774
40126511,002797,8.05,8.04,0.12437810945276073
13174169,054780A,14050.0,16050.0,-12.461059190031154
9883971,8960,150700.0,148000.0,1.8243243243243334
109691847,300098,3.31,3.36,-1.4880952380952328
6465448,000759,5.61,5.71,-1.7513134851138257
876453,NG,11.38,11.77,-3.3135089209855417
881349,2609,27.9,28.15,-0.8880994671403242
312317,VOLT,2.98,3.3,-9.696969696969692
410935489,300573,103.22,101.5,1.6945812807881655
2908238,PYR,10.18,11.37,-10.466138962181171
545964796,AYLA,18.17,18.84,-3.5562632696390595
34766942,ARG,86.4,85.8,0.6993006993007089
10947844,011040A,9500.0,9960.0,-4.618473895582332
540671685,ROBO,86.64,91.28,-5.083260297984227
30006490,2134,48.0,46.0,4.347826086956519
6491228,000544,6.26,6.22,0.6430868167202508
2444237,009540A,109000.0,104000.0,4.807692307692313
351162,SWM,46.14,46.72,-1.2414383561643816
883072,NEM,53.0,53.8,-1.4869888475836368
392930,BLD,5.11,5.08,0.5905511811023612
8167897,2323,8.33,8.37,-0.4778972520907865
140765642,TDTT,26.29,26.265,0.09518370454977276
84118349,ALX,5.67,5.71,-0.7005253940455369
93982,SIM,755.0,787.0,-4.06607369758577
713055,4935,104.0,102.0,1.9607843137254832
224161253,1436,1222.0,1287.0,-5.05050505050505
258010,CTS,31.24,31.54,-0.9511731135066648
51238029,300181,6.03,6.05,-0.33057851239668423
9845333,9945,41.45,41.2,0.6067961165048485
12703318,600222,5.37,5.37,0.0
877297,2501,2283.0,2244.0,1.7379679144384985
240359439,QUAL,118.62,118.26,0.3044140030441289
880132,9755,1259.0,1267.0,-0.6314127861089203
213735841,300378,26.01,26.61,-2.2547914317925466
414933360,00677U,3.35,3.25,3.076923076923088
9768775,000540,2.87,2.9,-1.0344827586206806
325604897,SUES,6.2475,6.32875,-1.283823819869656
31157716,3480,3365.0,3470.0,-3.0259365994236287
26016740,RMRM,12.24,12.48,-1.9230769230769273
59503383,1316,10.58,11.66,-9.262435677530023
878569,1503,49.6,49.2,0.8130081300812941
347117983,TRAXIONA,25.82,23.88,8.123953098827474
124565,TNET,83.83,81.99,2.24417611903891
208407683,FLOW,34.4,34.6,-0.5780346820809301
277746,HAS,91.38,91.76,-0.41412380122058945
49527425,002379,2.98,3.2,-6.875000000000009
12719152,2030,13.95,13.85,0.7220216606498076
875930,ARL,22.32,19.37,15.229736706246765
111887270,002615,4.08,4.09,-0.24449877750610804
342146,PFC,30.28,30.08,0.6648936170212894
11211319,000590,7.67,7.66,0.13054830287206887
114764592,002978,50.54,53.13,-4.87483530961792
304598793,SKIN,46.2,46.8,-1.2820512820512664
878282,270,13.28,13.2,0.60606060606061
307422484,SEYKM,40.48,39.48,2.532928064842954
4050219,MLTM,876.0,886.5,-1.1844331641285955
314896,X,18.14,18.87,-3.868574456809748
114593422,2233,94.7,94.1,0.6376195536663243
262628907,300475,11.93,12.77,-6.577916992952226
411158,16,121.0,118.3,2.282333051563823
13090579,000708,31.51,34.26,-8.0268534734384
6124664,PSTI,6.48,6.82,-4.985337243401755
3606416,BSE,13.9,13.89,0.07199424046075986
326663543,2768,3.0,3.05,-1.6393442622950727
876169,8150,1955.0,2029.0,-3.6471168063085257
1829662,TLRD,3.652,3.698,-1.2439156300703025
9616314,054540A,4850.0,5090.0,-4.715127701375243
34646587,AUTO,3.73,3.81,-2.099737532808399
269263409,DHG,4.5,4.84,-7.024793388429751
36818182,300168,19.11,20.2,-5.396039603960401
9274012,3323,11.94,12.16,-1.8092105263157965
22277502,002049,111.76,110.43,1.2043828669745515
140629248,300270,5.25,5.23,0.3824091778202643
314756689,1476,2030.0,2000.0,1.4999999999999902
51200267,300375,3.99,4.06,-1.724137931034464
43846536,002223,28.85,27.95,3.220035778175312
45814131,099320A,64900.0,73500.0,-11.700680272108844
26589612,033660A,10400.0,10800.0,-3.703703703703709
214595311,006206,41.47,42.95,-3.445867287543669
403063942,CWEB,92.19,93.4,-1.2955032119914445
738382,CPX,0.1065,0.10875,-2.0689655172413834
13466339,FREIGHT,1.28,1.51,-15.2317880794702
47060886,002318,13.04,14.58,-10.562414266117981
387417,1171,7.1,7.13,-0.42075736325386526
9638059,000516,10.93,10.67,2.4367385192127333
20340126,2415,44.0,42.7,3.0444964871194413
60184932,1361,1.75,1.34,30.597014925373124
255397,BBY,115.5,116.73,-1.0537136982780804
32948951,EUN1,32.465,32.47,-0.015398829688928473
22277583,1999,18.9,18.96,-0.31645569620254443
50273730,3632,576.0,603.0,-4.477611940298509
880826,1952,2180.0,2270.0,-3.964757709251099
875770,LNZ,118.4,120.0,-1.3333333333333308
190694,WM,109.92,110.56,-0.5788712011577379
579719805,2680,0.68,0.8,-15.000000000000002
535812354,2247,239.0,242.0,-1.2396694214875992
317109745,300620,37.1,37.46,-0.9610250934329989
20333580,000802,5.84,6.18,-5.501618122977348
38895194,ITP,0.88,1.06,-16.981132075471706
171179107,300360,8.31,8.34,-0.3597122302158251
338879200,3541,604.0,587.0,2.8960817717206044
9663717,MHRIL,231.1,223.7,3.308001788109083
217602630,NID,13.85,13.92,-0.5028735632183978
9794187,2450,33.0,32.85,0.45662100456620447
404559091,ING,3.69,3.66,0.8196721311475308
28462301,2497,1290.0,1314.0,-1.82648401826484
37504057,300079,4.08,4.12,-0.9708737864077666
2125079,PFD,0.92,0.883,4.190260475651186
9896965,1701,22.7,22.8,-0.43859649122807154
52707896,002692,2.79,2.8,-0.35714285714284477
881764,MTU,1.475,1.44,2.430555555555558
28851418,SNN,22.0,22.5,-2.2222222222222254
261498,RDI,7.23,7.17,0.8368200836820217
4235187,CPS,36.53,37.21,-1.827465735017464
23049465,HIK,24.17,23.27,3.8676407391491363
571315664,MOGU,2.4,2.57,-6.6147859922178975
382863005,3962,3225.0,3465.0,-6.926406926406925
574176547,2521,1344.0,1355.0,-0.8118081180811809
20359704,000801,5.59,5.57,0.35906642728904536
22619373,SNG,31.55,31.2,1.1217948717948678
182187069,SJNK,27.23,27.17,0.22083179977916423
4481273,PAAL B,266.5,272.5,-2.2018348623853212
2421220,AIR,0.7,0.65,7.692307692307687
587736,MOL,38.5,37.9,1.58311345646438
610528909,002991,83.2,86.09,-3.3569520269485453
878546,BKW,18.74,18.79,-0.2660989888238485
25673298,CHR,4.04,4.0,1.0000000000000009
22323846,ROLL,194.8,195.44,-0.32746623004501485
116199314,300174,16.74,16.27,2.8887523048555463
8225864,2449,39.0,40.1,-2.7431421446384108
40084670,NX,24.68,24.78,-0.40355125100888234
51234797,TZA,4.53,4.41,2.7210884353741527
7652887,8137,0.57,0.61,-6.557377049180335
5542253,000931,7.7,8.0,-3.749999999999998
125064,RENE,1.125,1.12,0.44642857142855874
242428850,300556,18.18,17.74,2.4802705749718212
301040,RGLD,106.91,110.32,-3.0910079767947796
873829,STLC,23.72,24.0,-1.1666666666666714
51596536,EITA,0.96,0.965,-0.5181347150259086
593011622,KSM.F69,26.24,26.7,-1.7228464419475675
128221620,300324,3.52,3.53,-0.28328611898016387
75923045,002375,8.63,9.05,-4.640883977900556
22316531,MGU,20.86,20.51,1.7064846416382062
84149194,002727,42.18,44.27,-4.7210300429184615
105707659,HEU,13.867,13.863,0.028853783452365
2673961,EKT,56.0,55.0,1.8181818181818077
61876414,109740A,6520.0,6970.0,-6.456241032998566
874800,BCI,32049.0,32825.0,-2.3640517897943636
632357347,SO,11.3,11.8,-4.23728813559322
9884809,CASS,4.584,4.164,10.086455331412104
12761723,ECRP,0.0345,0.037,-6.756756756756744
46514385,2178,433.0,443.0,-2.257336343115124
282597663,IBDM,24.88,24.87,0.04020908725370642
107146491,603871,21.21,21.94,-3.327256153144942
115983432,300587,13.94,13.98,-0.28612303290415086
554421825,VIE,52.89,52.905,-0.028352707683587663
251682,ARTNA,38.08,38.06,0.05254860746188861
266413771,002816,21.99,20.74,6.027000964320162
58830719,AT1,5.984,5.904,1.3550135501354976
122668,SPK,4.66,4.69,-0.6396588486140775
29899238,PPS,0.825,0.86,-4.069767441860472
880913,2207,1513.0,1515.0,-0.13201320132013583
144140206,300621,8.02,8.0,0.24999999999999467
9794201,006340A,1440.0,1560.0,-7.692307692307687
28456,000636,31.82,31.17,2.0853384664741625
12744674,600201,21.83,23.84,-8.431208053691286
6869606,EOS,4.79,5.05,-5.148514851485142
20359338,017510A,4290.0,4470.0,-4.026845637583898
281365,ITIC,161.0,160.7,0.18668326073429942
370857,BA,212.12,212.88,-0.35700864336715155
882237,2594,2146.0,2157.0,-0.5099675475197074
30429736,CFX,9.33,9.35,-0.21390374331550221
141638384,002628,3.65,3.7,-1.3513513513513598
880541,3001,1415.0,1391.0,1.7253774263120025
13402688,500055,46.5,43.6,6.65137614678899
171759,CPF,22.63,22.38,1.1170688114387817
317519,AGCO,126.11,126.5,-0.3083003952569219
880879,1941,2194.0,2211.0,-0.7688828584350937
38889915,MEGACPO,73.3,74.08,-1.0529157667386602
35419486,002141,2.3,2.37,-2.9535864978903037
20683660,1325,77.8,78.1,-0.3841229193341844
33744008,GLO,2.1,2.02,3.960396039603964
138644,STM,32.71,33.83,-3.3106710020691654
881180,FRU,6.99,6.88,1.5988372093023395
580922133,159960,1.086,1.126,-3.5523978685612634
32335989,TWM,15.26,15.0,1.7333333333333423
3188873,NUAG,6.46,5.82,10.996563573883144
269170,ECF,15.02,15.1,-0.5298013245033095
136932229,MN,7.55,7.57,-0.26420079260238705
3695566,DFS,95.3,95.39,-0.0943495125275251
23702931,BIOA.B,92.75,96.65,-4.035178479048119
285930,L,50.45,49.48,1.9603880355699488
698462,ESI,1.19,1.21,-1.6528925619834767
8511121,FREN,69.0,61.0,13.114754098360649
12709408,600113,6.07,6.1,-0.4918032786885185
24810464,3393,2.6,2.57,1.1673151750972943
361581,ALV,90.32,93.07,-2.95476523047169
882429,9934,2607.0,2550.0,2.2352941176470686
54555732,002550,3.88,3.93,-1.2722646310432628
882513,TPW,8.21,8.21,0.0
4509970,BRWM,6.0,5.96,0.6711409395973256
127467520,1597,111.0,115.0,-3.4782608695652195
62731829,3680,600.0,613.0,-2.1207177814029365
78962510,2587,3740.0,3770.0,-0.7957559681697646
35154683,002194,13.04,13.08,-0.3058103975535187
112776481,2198,3.36,3.82,-12.041884816753923
3659162,ZUMZ,46.78,47.75,-2.031413612565447
878433,500670,257.25,237.65,8.247422680412363
5721394,SHIP,0.451,0.46,-1.9565217391304346
873774,ELF,812.0,812.0,0.0
762942,SMIN,15.22,14.785,2.9421711193777567
740158,533179,1661.2,1655.05,0.37158998217576844
41982656,FCL,70.45,68.65,2.62199563000729
217542789,SCR,37.66,38.58,-2.384655261793678
4107517,MOH,225.14,224.35,0.3521283708491252
268341597,MTC,66.0,64.75,1.9305019305019266
360653,AGM,83.41,84.99,-1.8590422402635531
368144726,1579,115.0,122.8,-6.351791530944628
40816834,539978,736.75,719.9,2.340602861508545
217235043,BRNA,1.705,1.7,0.2941176470588225
108762263,APLLTD,882.6,888.25,-0.6360821840697972
39140421,189,5.53,6.22,-11.093247588424425
883171,000553,8.65,8.87,-2.480270574971799
9829366,2542,44.55,44.05,1.1350737797956922
51997345,000333,95.02,90.44,5.064130915524112
34668,BOOM,64.69,67.78,-4.558866922395987
260217678,HBB,50.02,50.09,-0.13974845278498238
875937,HCG,32.22,31.67,1.7366592990211371
5503686,2715,971.0,988.0,-1.720647773279349
280321022,1366,1085.0,1052.0,3.136882129277563
379316,VEON,1.76,1.81,-2.7624309392265234
878835,ITD,1.11,1.11,0.0
3590678,BKN,16.88,17.1,-1.286549707602358
1340740,HON,205.04,203.62,0.6973774678322275
7960661,2377,156.0,147.0,6.1224489795918435
265815469,2060,895.0,914.0,-2.0787746170678356
590163957,510850,3.873,3.97,-2.443324937027702
28522974,SMT,4.0,4.48,-10.71428571428572
321690,FIZZ,48.39,49.15,-1.5462868769074212
241192127,5243,66.0,67.5,-2.2222222222222254
379034070,00665L,28.41,30.54,-6.974459724950877
880167,1979,2905.0,2947.0,-1.4251781472684133
83426134,002418,1.59,1.63,-2.4539877300613355
